step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.024390243902439025,0.0027100271002710027,0.0,0.007665114159203767,0.024390243902439025,0.0
9,0.0,0.0024390243902439024,0.0,0.007317073170731709,0.024390243902439025,0.0
10,0.0,0.0022172949002217295,0.0,0.007011702128976452,0.024390243902439025,0.0
11,0.0,0.0020325203252032522,0.0,0.006741107297470326,0.024390243902439025,0.0
12,0.0,0.001876172607879925,0.0,0.00649925256123406,0.024390243902439025,0.0
13,0.0,0.0017421602787456446,0.0,0.006281448215094057,0.024390243902439025,0.0
14,0.0,0.0016260162601626016,0.0,0.00608399575085194,0.024390243902439025,0.0
15,0.0,0.001524390243902439,0.0,0.005903938027755209,0.024390243902439025,0.0
16,0.0,0.0014347202295552368,0.0,0.005738880918220946,0.024390243902439025,0.0
17,0.0,0.0013550135501355014,0.0,0.0055868639913518444,0.024390243902439025,0.0
18,0.0,0.0012836970474967909,0.0,0.005446265323644782,0.024390243902439025,0.0
19,0.0,0.0012195121951219512,0.0,0.00531573041895204,0.024390243902439025,0.0
20,0.0,0.0011614401858304297,0.0,0.005194118414633657,0.024390243902439025,0.0
21,0.0,0.0011086474501108647,0.0,0.005080460859152816,0.024390243902439025,0.0
22,0.0,0.0010604453870625664,0.0,0.004973929755910317,0.024390243902439025,0.0
23,0.0,0.0010162601626016261,0.0,0.004873812523691788,0.024390243902439025,0.0
24,0.0,0.000975609756097561,0.0,0.004779492181040347,0.024390243902439025,0.0
25,0.0,0.0009380863039399625,0.0,0.004690431519699814,0.024390243902439025,0.0
26,0.0,0.000903342366757001,0.0,0.004606160355549037,0.024390243902439025,0.0
27,0.0,0.0008710801393728223,0.0,0.004526265176573721,0.024390243902439025,0.0
28,0.0,0.0008410428931875526,0.0,0.004450380674625045,0.024390243902439025,0.0
29,0.0,0.0008130081300813008,0.0,0.004378182770028054,0.024390243902439025,0.0
30,0.0,0.0007867820613690008,0.0,0.0043093828285221585,0.024390243902439025,0.0
31,0.0,0.0007621951219512195,0.0,0.004243722837522883,0.024390243902439025,0.0
32,0.0,0.0007390983000739098,0.0,0.004180971359565692,0.024390243902439025,0.0
33,0.0,0.0007173601147776184,0.0,0.004120920119467739,0.024390243902439025,0.0
34,0.0,0.0006968641114982578,0.0,0.004063381111390455,0.024390243902439025,0.0
35,0.0,0.0006775067750677507,0.0,0.004008184134891339,0.024390243902439025,0.0
36,0.0,0.0006591957811470007,0.0,0.003955174686882005,0.024390243902439025,0.0
37,0.0,0.0006418485237483954,0.0,0.003904212150383967,0.024390243902439025,0.0
38,0.0,0.0006253908692933083,0.0,0.0038551682320006123,0.024390243902439025,0.0
39,0.0,0.0006097560975609756,0.0,0.003807925608779512,0.024390243902439025,0.0
40,0.0,0.000594883997620464,0.0,0.0037623767521337056,0.024390243902439025,0.0
41,0.0,0.0005807200929152149,0.0,0.0037184229021096694,0.024390243902439025,0.0
42,0.0,0.0005672149744753262,0.0,0.003675973169828623,0.024390243902439025,0.0
43,0.0,0.0005543237250554324,0.0,0.0036349437496130837,0.024390243902439025,0.0
44,0.0,0.0005420054200542005,0.0,0.0035952572253175074,0.024390243902439025,0.0
45,0.0,0.0005302226935312832,0.0,0.00355684195784696,0.024390243902439025,0.0
46,0.0,0.0005189413596263622,0.0,0.0035196315428776695,0.024390243902439025,0.0
47,0.0,0.0005081300813008131,0.0,0.0034835643294720752,0.024390243902439025,0.0
48,0.0,0.0004977600796416127,0.0,0.0034485829916752163,0.024390243902439025,0.0
49,0.0,0.0004878048780487805,0.0,0.0034146341463414634,0.024390243902439025,0.0
50,0.0,0.00047824007651841227,0.0,0.0033816680114134258,0.024390243902439025,0.0
51,0.0,0.00046904315196998124,0.0,0.0033496380996917686,0.024390243902439025,0.0
52,0.0,0.0004601932811780948,0.0,0.0033185009438232763,0.024390243902439025,0.0
53,0.0,0.0004516711833785005,0.0,0.0032882158488168555,0.024390243902439025,0.0
54,0.0,0.0004434589800443459,0.0,0.0032587446688911465,0.024390243902439025,0.0
55,0.0,0.00043554006968641115,0.0,0.003230051605877902,0.024390243902439025,0.0
56,0.0,0.0004278990158322636,0.0,0.003202103026764176,0.024390243902439025,0.0
57,0.0,0.0004205214465937763,0.0,0.0031748672982635615,0.024390243902439025,0.0
58,0.023255813953488372,0.0008075603026428373,0.0,0.004312456957010166,0.024390243902439025,0.0
59,0.0,0.0007941009642654566,0.0,0.004277618301058212,0.024390243902439025,0.0
60,0.0,0.000781082915670941,0.0,0.004243609193988244,0.024390243902439025,0.0
61,0.0,0.0007684848041278612,0.0,0.004210397285715698,0.024390243902439025,0.0
